hospital_key,hospital_register_num,hospital_name,hospital_category,hospital_si,hospital_gu,hospital_dong,hospital_ceo,hospital_address,hospital_nation
BE_LiST21-1297,3696,메디라이프의원,의원,서울특별시,강동구,성내3동,신석우,서울특별시 강동구 풍성로 214 동양빌딩,"중국,베트남,"
BE_LiST21-1298,3701,미유재의원,의원,서울특별시,강남구,논현1동,김일규,서울특별시 강남구 강남대로 596 극동빌딩 6층,
BE_LiST21-1299,3703,하늘마음한의원을지로점,한의원,서울특별시,중구,을지로동,이규호,서울특별시 중구 을지로 109 칠보빌딩 3층,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1300,3708,로즈성형외과의원,의원,서울특별시,강남구,압구정동,이우성,"서울 강남구 도산대로 45길 6, 202호 (호림아트센터 2빌딩)","미국,일본,중국,베트남,"
BE_LiST21-1301,3710,이상열안과의원,의원,서울특별시,중구,명동,이상열,서울특별시 중구 퇴계로 109   1301호,"중국,"
BE_LiST21-1302,3716,노들담한의원,한의원,서울특별시,강남구,역삼1동,이은,서울특별시 강남구 강남대로78길 12 예미프레스티지,"미국,일본,중국,"
BE_LiST21-1303,3713,바라본성형외과의원,의원,서울특별시,강남구,논현1동,오현배,서울특별시 강남구 강남대로 498 명성빌딩 4층,"미국,일본,중국,몽골,베트남,"
BE_LiST21-1304,3714,휴먼성형외과의원,의원,서울특별시,서초구,잠원동,김국현,서울시 서초구 강남대로 605 휴먼타워 14층,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1305,3721,귀족의원,의원,서울특별시,강남구,역삼1동,허윤수,서울특별시 강남구 강남대로 422 씨티극장 6층 귀족의원,
BE_LiST21-1306,3722,지의원,의원,서울특별시,강남구,논현1동,홍승혁,서울특별시 강남구 도산대로 122 에메랄드타워 7층,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1307,3733,메디언스의원,의원,서울특별시,강남구,대치2동,이구진,서울특별시 강남구 삼성로 352 창진빌딩 602호,"중국,러시아,"
BE_LiST21-1308,3729,리성형외과,의원,서울특별시,강남구,논현1동,최인권,서울특별시 강남구 도산대로 134,"중국,"
BE_LiST21-1309,3744,강남스템성형외과,의원,서울특별시,강남구,논현2동,조병칠,서울특별시 강남구 논현로 606 동보빌딩,"중국,"
BE_LiST21-1427,3998,에스와이성형외과,의원,서울특별시,마포구,서교동,최수영,서울특별시 마포구 양화로 151 욱도빌딩 3층,"중국,"
BE_LiST21-1232,3575,리봄한의원,한의원,서울특별시,강남구,논현2동,김형민,서울특별시 강남구 학동로 336 중앙 빌딩 1층 리봄한의원,"미국,중국,중동,"
BE_LiST21-1233,3594,(재)국민체력센터,의원,서울특별시,송파구,오륜동,이순조,서울특별시 송파구 올림픽로 424 올림픽공원,
BE_LiST21-1234,3583,청담오라클피부과성형외과의원,의원,서울특별시,강남구,논현2동,노영우외1명,"서울특별시 강남구 봉은사로 333 세홍빌딩 1,2층","미국,일본,중국,러시아,몽골,베트남,"
BE_LiST21-1235,3584,최엽성형외과,의원,서울특별시,강남구,논현1동,최엽,서울시 강남구 강남대로 598번지 보림빌딩 3층,"미국,중국,"
BE_LiST21-1236,3600,아이스타의원,의원,서울특별시,강남구,압구정동,차민수,"서울특별시 강남구 도산대로37길 6 (신사동, 1~3층)","일본,중국,"
BE_LiST21-1237,3591,유스피부과의원,의원,서울특별시,강남구,청담동,강현영,서울시 강남구 청담동 도산대로 427 1층 파모소빌딩,"일본,중국,"
BE_LiST21-1238,3589,닥터앰버치과,치과의원,서울특별시,강남구,압구정동,정앰버현희,서울특별시 강남구 언주로 846 글로벌메디컬빌딩 5F,"미국,중국,러시아,몽골,"
BE_LiST21-1239,3598,소우주한의원,한의원,서울특별시,강남구,논현2동,조기용,서울특별시 강남구 논현로 648 선기빌딩,"미국,일본,중국,러시아,중동,"
BE_LiST21-1240,3590,코노피성형외과의원,의원,서울특별시,강남구,신사동,"정태영,임지현",서울특별시 강남구 압구정로 136 (신사동 5층),"미국,일본,중국,"
BE_LiST21-1241,3599,로덴성문치과병원,치과병원,서울특별시,도봉구,쌍문2동,박소영,"서울시 도봉구 도봉로 569 (쌍문동, 준우빌딩 5층)","중국,"
BE_LiST21-1242,3623,강서한의원,한의원,서울특별시,강서구,우장산동,김선하,서울 강서구 강서로 316   창우빌딩 2층 강서한의원,
BE_LiST21-1243,3608,베스트내과의원,의원,서울특별시,구로구,구로5동,이성진,서울특별시 구로구 구로중앙로 134 신구로자이나인스에비뉴,
BE_LiST21-1244,3613,텐의원,의원,서울특별시,강남구,청담동,김석주,서울특별시 강남구 도산대로 410 유니트빌딩 10층,"미국,중국,"
BE_LiST21-1245,3625,아르뜨성형외과/피부과,의원,서울특별시,강남구,논현1동,유성식,서울특별시 강남구 도산대로 104 1st Avenue,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1246,3615,윤헤어라인의원,의원,서울특별시,강남구,논현1동,이승재,강남구 강남대로 590 미혜빌딩 9층,
BE_LiST21-1247,3620,업투씨성형외과,의원,서울특별시,강남구,역삼1동,신준호,"서울특별시 강남구 테헤란로 325 어반벤치빌딩 4층, 15층","중국,"
BE_LiST21-1248,3616,김병옥치과의원,치과의원,서울특별시,도봉구,창5동,김병옥,서울특별시 도봉구 해등로 111,
BE_LiST21-1250,3663,아이유의원,의원,서울특별시,중구,광희동,김종우,서울특별시 중구 퇴계로 324 성우빌딩,"중국,"
BE_LiST21-1251,3630,미그린한의원,한의원,서울특별시,강남구,청담동,임명진,서울특별시 강남구 도산대로 435 삼이빌딩 7층,
BE_LiST21-1252,3621,강남에이스성모안과의원,의원,서울특별시,강남구,역삼1동,최승일,서울특별시 강남구 강남대로 376,"중국,러시아,몽골,"
BE_LiST21-1253,3635,모블레스의원,의원,서울특별시,강남구,신사동,신경균,서울특별시 강남구 신사동 582-3번지 동심빌딩 302호,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1254,3634,엠에이치의원,의원,서울특별시,강남구,압구정동,김지선,서울특별시 강남구 압구정로36길 5,"미국,중국,"
BE_LiST21-1255,3636,강남케이(k)뷰티 성형외과의원,의원,서울특별시,서초구,잠원동,정연주,서울특별시 서초구 강남대로 605 세양21세기 휴먼TOWER 7층,"일본,중국,러시아,몽골,"
BE_LiST21-1256,3637,아이투비산부인과,의원,서울특별시,서초구,방배본동,박성록,서울특별시 서초구 방배로 234 우신빌딩,"중국,"
BE_LiST21-1257,3913,민일치과,치과의원,서울특별시,중구,장충동,민복기,서울시 중구 장충동1가 26-11 2층,"미국,중국,몽골,"
BE_LiST21-1258,3639,어진한의원,한의원,서울특별시,중구,명동,박인수,서울특별시 중구 명동길 26  유네스코회관 8층,"미국,일본,중국,"
BE_LiST21-1259,3641,영등포룡플란트치과의원,치과의원,서울특별시,영등포구,영등포동,이용문,서울특별시 영등포구 영중로 6,
BE_LiST21-1260,3644,화한의원,한의원,서울특별시,종로구,종로1.2.3.4가동,이승환,서울특별시 종로구 우정국로 39 우정에쉐르 2층,"미국,일본,중국,"
BE_LiST21-1261,3645,한전병원,종합병원,서울특별시,도봉구,쌍문3동,조환익,서울특별시 도봉구 우이천로 308 한전병원,"몽골,"
BE_LiST21-1262,3640,온바디한의원,한의원,서울특별시,강남구,논현1동,고남경,서울특별시 강남구 봉은사로 105 동양빌딩 5층,"일본,"
BE_LiST21-1263,3647,연세신효선성형외과,의원,서울특별시,강북구,수유3동,신효선,서울특별시 강북구 도봉로 343 야산빌딩5층,"중국,몽골,"
BE_LiST21-1264,3646,바노바기 치과의원,치과의원,서울특별시,강남구,역삼1동,정일혁,서울시 강남구 논현로 521-3(역삼동),
BE_LiST21-1265,3665,아미스킨의원,의원,서울특별시,중구,명동,김태연,서울특별시 중구 남대문로 66 -1,
BE_LiST21-1266,3652,신유외과,의원,서울특별시,강남구,역삼1동,신승호,서울특별시 강남구 강남대로 446 강남한일빌딩5층,"미국,중국,"
BE_LiST21-1267,3655,프라나이비인후과의원,의원,서울특별시,서초구,서초1동,안철민,서울시 서초구 서초동 1676-1 신승빌딩 4층,"중국,러시아,"
BE_LiST21-1268,3657,청담쟈스민라인의원,의원,서울특별시,강남구,청담동,장지영,서울특별시 강남구 압구정로 463 유빌딩 3층,"일본,중국,"
BE_LiST21-1345,3783,에이펙스 성형외과,의원,서울특별시,강남구,역삼1동,송현석,서울시 강남구 테헤란로 139-1 한중앙빌딩 3층,"일본,중국,"
BE_LiST21-1346,3890,서울제일성형외과,의원,서울특별시,강남구,신사동,한상백,서울특별시 강남구 논현로 837 원방빌딩 6층,"중국,몽골,베트남,"
BE_LiST21-1347,3795,사랑아이여성의원,의원,서울특별시,송파구,잠실본동,원형재,서울시 송파구 백제고분로 69 애플타워 3층 사랑아이여성의원,"미국,중국,러시아,몽골,"
BE_LiST21-1468,4089,마성한의원,한의원,서울특별시,중구,약수동,이마성,서울특별시 중구 다산로 32 남산타운아파트 제5상가 220호 마성한의원,"일본,중국,"
BE_LiST21-1469,4093,웰206 의원,의원,서울특별시,강남구,논현1동,김재성,서울특별시 강남구 강남대로 478 제우빌딩,"미국,러시아,중동,"
BE_LiST21-1470,4107,대한병원,종합병원,서울특별시,강북구,인수동,최정화,서울특별시 강북구 도봉로 301 대한병원,"중국,"
BE_LiST21-1471,4098,바른본병원,병원,서울특별시,광진구,군자동,안형권,서울특별시 광진구 능동로 261 (군자동),"중국,"
BE_LiST21-1472,4096,알제이성형외과의원,의원,서울특별시,강남구,역삼1동,김용섭,서울특별시 강남구 역삼동  603-7 마에스트로빌딩 1층,
BE_LiST21-1473,4095,뮤즈의원,의원,서울특별시,강남구,역삼1동,하은환,서울특별시 강남구 강남대로 452  대연빌딩,"일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1474,4135,서울제니스치과,치과의원,서울특별시,마포구,서교동,서진원,서울특별시 마포구 양화로 162 삼성생명동교동빌딩 9층 서울제니스치과,"중국,러시아,"
BE_LiST21-1475,4094,자향미한의원,한의원,서울특별시,서초구,서초2동,박정민,서울특별시 서초구 서초대로74길 3 윤빌딩 4층 자향미한의원,"미국,일본,중국,"
BE_LiST21-1476,4115,아름다운내일코앤유의원,의원,서울특별시,강남구,압구정동,하현철,서울특별시 강남구 압구정로54길 5 파티오 지수빌딩3층,
BE_LiST21-1477,4126,애트민영상의학과의원,의원,서울특별시,강남구,삼성2동,김중현,서울특별시 강남구 선릉로 92길 11 임성빌딩 2층,"일본,중국,"
BE_LiST21-1478,4109,내일의원,의원,서울특별시,송파구,잠실본동,문양주,서울특별시 송파구 올림픽로 116 메디씨티 빌딩4층,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1479,4104,페이지의원,의원,서울특별시,강남구,논현1동,정유석,서울특별시 강남구 강남대로 476 urbanhive 6층,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1480,4113,정재규치과의원,의원,서울특별시,강남구,청담동,정재규,서울특별시 강남구 학동로101길 33 청담상가 204,"미국,중국,"
BE_LiST21-1481,4112,우리아이들병원,병원,서울특별시,구로구,구로5동,정성관,서울시 구로구 새말로15 2~7층,"중국,"
BE_LiST21-1482,4118,서울석병원,병원,서울특별시,송파구,가락본동,이기석,서울특별시 송파구 송이로 148  s,"몽골,"
BE_LiST21-1483,4117,지온성형외과,의원,서울특별시,강남구,압구정동,김영수,서울특별시 강남구신사동 651-23(도산대로 317)호림아트센터2층,"중국,몽골,"
BE_LiST21-1484,4119,유앤아이피부과,의원,서울특별시,성동구,행당1동,강부경,서울특별시 성동구 왕십리로 315,
BE_LiST21-1485,4121,에스탑의원,의원,서울특별시,강서구,화곡3동,이병택,강서구 화곡로 153 광유빌딩 4층 에스탑 의원,"중국,베트남,"
BE_LiST21-1486,4127,서울강외과의원,의원,서울특별시,송파구,가락본동,강세훈,서울 송파구 중대로 109 대동빌딩 13층,"미국,중국,"
BE_LiST21-1487,4123,세바른병원,병원,서울특별시,서초구,서초3동,정성삼,서울특별시 서초구 서초중앙로 47,"미국,중국,러시아,중동,몽골,"
BE_LiST21-1428,4008,라피네의원,의원,서울특별시,서초구,서초4동,서현승,서초구 서초동 1309-2 아이파크2차 3층,"일본,중국,"
BE_LiST21-1429,3999,압구정 트랜드 성형외과 의원,의원,서울특별시,강남구,신사동,이준성,서울특별시 강남구 논현로175길 11,"미국,일본,중국,"
BE_LiST21-1430,4009,화이트치과의원,치과의원,서울특별시,강남구,삼성2동,정윤성,"서울특별시 강남구 언주로174길 11 1층, 4층",
BE_LiST21-1431,4005,예원의원,의원,서울특별시,용산구,한남동,윤지연,서울특별시 용산구 한남동 740-1 3층,"미국,일본,중국,몽골,베트남,"
BE_LiST21-1432,4016,헤리플란트치과의원,치과의원,서울특별시,서초구,서초4동,엄상호,서울시 서초구 서초동 1693-3 5층 우림빌딩,
BE_LiST21-1433,4029,영앤영성형외과,의원,서울특별시,강남구,신사동,윤지영,서울특별시 강남구 논현로 837 원방빌딩,
BE_LiST21-1434,4041,김한성성형외과,기타,서울특별시,강남구,신사동,김한성,서울특별시 강남구 논현로171길 4,
BE_LiST21-1435,4019,예원의원,의원,서울특별시,서초구,방배1동,임기학,서울특별시 서초구 방배로 84 유성빌딩 6층,
BE_LiST21-1436,4033,팔팔병원,병원,서울특별시,중랑구,면목2동,이경석,서울시 중랑구 면목2동 180-1,"미국,일본,중국,몽골,베트남,"
BE_LiST21-1437,4027,오인성형외과,의원,서울특별시,강남구,논현2동,위성윤,서울특별시 강남구 학동로 224 삼환아르누보3,"중국,"
